,keep,subject,related_topics,value,geo,keyword,year,country
1,1,100,top,Microbat,AT,Fledermaus,2016,Austria
2,1,73,top,Die Fledermaus,AT,Fledermaus,2016,Austria
3,1,37,top,Cabaret Fledermaus,AT,Fledermaus,2016,Austria
4,1,6,top,Meat,AT,Fledermaus,2016,Austria
5,1,4,top,Halloween,AT,Fledermaus,2016,Austria
6,1,4,top,Volksoper,AT,Fledermaus,2016,Austria
7,1,4,top,Disco,AT,Fledermaus,2016,Austria
8,1,4,top,Operetta,AT,Fledermaus,2016,Austria
9,1,4,top,Nightclub,AT,Fledermaus,2016,Austria
10,1,4,top,Bad Ischl,AT,Fledermaus,2016,Austria
11,1,4,top,Costume,AT,Fledermaus,2016,Austria
12,1,2,top,Vienna State Opera,AT,Fledermaus,2016,Austria
13,1,2,top,Austrian Mint,AT,Fledermaus,2016,Austria
14,1,2,top,Coin,AT,Fledermaus,2016,Austria
15,1,2,top,Power animal,AT,Fledermaus,2016,Austria
16,1,2,top,Wolfsberg,AT,Fledermaus,2016,Austria
17,1,2,top,Vorlage,AT,Fledermaus,2016,Austria
18,1,2,top,Domestic pig,AT,Fledermaus,2016,Austria
19,0,Breakout,rising,Nightclub,AT,Fledermaus,2016,Austria
20,0,Breakout,rising,Bad Ischl,AT,Fledermaus,2016,Austria
21,0,Breakout,rising,Austrian Mint,AT,Fledermaus,2016,Austria
22,0,Breakout,rising,Coin,AT,Fledermaus,2016,Austria
23,0,Breakout,rising,Power animal,AT,Fledermaus,2016,Austria
24,0,Breakout,rising,Vorlage,AT,Fledermaus,2016,Austria
25,0,+200%,rising,Meat,AT,Fledermaus,2016,Austria
26,0,+110%,rising,Disco,AT,Fledermaus,2016,Austria
27,1,100,top,Microbat,AT,Fledermaus,2017,Austria
28,1,27,top,Cabaret Fledermaus,AT,Fledermaus,2017,Austria
29,1,14,top,Die Fledermaus,AT,Fledermaus,2017,Austria
30,1,5,top,handicraft,AT,Fledermaus,2017,Austria
31,1,3,top,Vampire,AT,Fledermaus,2017,Austria
32,1,3,top,Volksoper,AT,Fledermaus,2017,Austria
33,1,3,top,Halloween,AT,Fledermaus,2017,Austria
34,1,3,top,Makeup,AT,Fledermaus,2017,Austria
35,1,3,top,Operetta,AT,Fledermaus,2017,Austria
36,1,2,top,Nightclub,AT,Fledermaus,2017,Austria
37,1,2,top,Coin,AT,Fledermaus,2017,Austria
38,1,2,top,Johann Strauss II,AT,Fledermaus,2017,Austria
39,1,2,top,Vienna State Opera,AT,Fledermaus,2017,Austria
40,1,2,top,Domestic pig,AT,Fledermaus,2017,Austria
41,1,2,top,Volksgarten,AT,Fledermaus,2017,Austria
42,1,1,top,Tiger,AT,Fledermaus,2017,Austria
43,1,1,top,Ghost,AT,Fledermaus,2017,Austria
44,1,1,top,Animal,AT,Fledermaus,2017,Austria
45,1,1,top,Costume,AT,Fledermaus,2017,Austria
46,1,1,top,Die Fledermaus,AT,Fledermaus,2017,Austria
47,0,Breakout,rising,Volksoper,AT,Fledermaus,2017,Austria
48,0,Breakout,rising,Domestic pig,AT,Fledermaus,2017,Austria
49,0,Breakout,rising,Volksgarten,AT,Fledermaus,2017,Austria
50,0,Breakout,rising,Tiger,AT,Fledermaus,2017,Austria
51,0,Breakout,rising,Ghost,AT,Fledermaus,2017,Austria
52,0,Breakout,rising,Animal,AT,Fledermaus,2017,Austria
53,0,Breakout,rising,Costume,AT,Fledermaus,2017,Austria
54,0,Breakout,rising,Die Fledermaus,AT,Fledermaus,2017,Austria
55,0,+90%,rising,Cabaret Fledermaus,AT,Fledermaus,2017,Austria
56,0,+90%,rising,handicraft,AT,Fledermaus,2017,Austria
57,0,+90%,rising,Johann Strauss II,AT,Fledermaus,2017,Austria
58,0,+90%,rising,Vienna State Opera,AT,Fledermaus,2017,Austria
59,0,+40%,rising,Microbat,AT,Fledermaus,2017,Austria
60,0,+40%,rising,Vampire,AT,Fledermaus,2017,Austria
61,1,100,top,Microbat,AT,Fledermaus,2018,Austria
62,1,25,top,Cabaret Fledermaus,AT,Fledermaus,2018,Austria
63,1,16,top,Die Fledermaus,AT,Fledermaus,2018,Austria
64,1,4,top,Meat,AT,Fledermaus,2018,Austria
65,1,3,top,Volksoper,AT,Fledermaus,2018,Austria
66,1,3,top,Operetta,AT,Fledermaus,2018,Austria
67,1,3,top,Domestic pig,AT,Fledermaus,2018,Austria
68,1,3,top,Costume,AT,Fledermaus,2018,Austria
69,1,3,top,Weitra,AT,Fledermaus,2018,Austria
70,1,3,top,discothèque,AT,Fledermaus,2018,Austria
71,1,3,top,Vienna State Opera,AT,Fledermaus,2018,Austria
72,1,2,top,Nightclub,AT,Fledermaus,2018,Austria
73,1,2,top,Johann Strauss II,AT,Fledermaus,2018,Austria
74,1,1,top,Pokémon,AT,Fledermaus,2018,Austria
75,1,1,top,Cattle,AT,Fledermaus,2018,Austria
76,1,1,top,Quadrille,AT,Fledermaus,2018,Austria
77,1,1,top,Power animal,AT,Fledermaus,2018,Austria
78,1,1,top,Makeup,AT,Fledermaus,2018,Austria
79,1,1,top,Opera,AT,Fledermaus,2018,Austria
80,1,1,top,template,AT,Fledermaus,2018,Austria
81,1,1,top,Alpen - Fledermaus,AT,Fledermaus,2018,Austria
82,0,Breakout,rising,Meat,AT,Fledermaus,2018,Austria
83,0,Breakout,rising,Weitra,AT,Fledermaus,2018,Austria
84,0,Breakout,rising,Pokémon,AT,Fledermaus,2018,Austria
85,0,Breakout,rising,Cattle,AT,Fledermaus,2018,Austria
86,0,Breakout,rising,Quadrille,AT,Fledermaus,2018,Austria
87,0,Breakout,rising,Power animal,AT,Fledermaus,2018,Austria
88,0,Breakout,rising,Makeup,AT,Fledermaus,2018,Austria
89,0,Breakout,rising,Opera,AT,Fledermaus,2018,Austria
90,0,Breakout,rising,template,AT,Fledermaus,2018,Austria
91,0,+180%,rising,Volksoper,AT,Fledermaus,2018,Austria
92,0,+180%,rising,Domestic pig,AT,Fledermaus,2018,Austria
93,0,+60%,rising,Die Fledermaus,AT,Fledermaus,2018,Austria
94,1,100,top,Microbat,AT,Fledermaus,2019,Austria
95,1,21,top,Die Fledermaus,AT,Fledermaus,2019,Austria
96,1,18,top,Cabaret Fledermaus,AT,Fledermaus,2019,Austria
97,1,5,top,Operetta,AT,Fledermaus,2019,Austria
98,1,5,top,Domestic pig,AT,Fledermaus,2019,Austria
99,1,5,top,Johann Strauss II,AT,Fledermaus,2019,Austria
100,1,3,top,Halloween,AT,Fledermaus,2019,Austria
101,1,3,top,Power animal,AT,Fledermaus,2019,Austria
102,1,3,top,Kufstein,AT,Fledermaus,2019,Austria
103,1,3,top,Costume,AT,Fledermaus,2019,Austria
104,1,2,top,Meat,AT,Fledermaus,2019,Austria
105,1,2,top,Makeup,AT,Fledermaus,2019,Austria
106,1,1,top,Bats,AT,Fledermaus,2019,Austria
107,1,1,top,Graz Opera,AT,Fledermaus,2019,Austria
108,1,1,top,New Year's Eve,AT,Fledermaus,2019,Austria
109,1,1,top,Opera,AT,Fledermaus,2019,Austria
110,1,1,top,Cave,AT,Fledermaus,2019,Austria
111,1,1,top,Old World fruit bats,AT,Fledermaus,2019,Austria
112,1,1,top,Owls,AT,Fledermaus,2019,Austria
113,1,1,top,The Magic Flute,AT,Fledermaus,2019,Austria
114,0,Breakout,rising,Graz Opera,AT,Fledermaus,2019,Austria
115,0,Breakout,rising,New Year's Eve,AT,Fledermaus,2019,Austria
116,0,Breakout,rising,Cave,AT,Fledermaus,2019,Austria
117,0,Breakout,rising,Owls,AT,Fledermaus,2019,Austria
118,0,Breakout,rising,The Magic Flute,AT,Fledermaus,2019,Austria
119,0,+550%,rising,Operetta,AT,Fledermaus,2019,Austria
120,0,+250%,rising,Kufstein,AT,Fledermaus,2019,Austria
121,0,+200%,rising,Johann Strauss II,AT,Fledermaus,2019,Austria
122,0,+180%,rising,Makeup,AT,Fledermaus,2019,Austria
123,0,+130%,rising,Halloween,AT,Fledermaus,2019,Austria
124,0,+130%,rising,Power animal,AT,Fledermaus,2019,Austria
125,0,+120%,rising,Domestic pig,AT,Fledermaus,2019,Austria
126,0,+90%,rising,Opera,AT,Fledermaus,2019,Austria
127,0,+40%,rising,Meat,AT,Fledermaus,2019,Austria
128,1,100,top,Microbat,AT,Fledermaus,2020,Austria
129,1,8,top,Cabaret Fledermaus,AT,Fledermaus,2020,Austria
130,1,5,top,Soup,AT,Fledermaus,2020,Austria
131,1,4,top,Die Fledermaus,AT,Fledermaus,2020,Austria
132,1,4,top,Domestic pig,AT,Fledermaus,2020,Austria
133,1,3,top,Meat,AT,Fledermaus,2020,Austria
134,1,3,top,Halloween,AT,Fledermaus,2020,Austria
135,1,2,top,Costume,AT,Fledermaus,2020,Austria
136,1,2,top,Makeup,AT,Fledermaus,2020,Austria
137,1,2,top,Old World fruit bats,AT,Fledermaus,2020,Austria
138,1,2,top,The Masked Singer,AT,Fledermaus,2020,Austria
139,1,2,top,China,AT,Fledermaus,2020,Austria
140,1,2,top,Essen,AT,Fledermaus,2020,Austria
141,1,2,top,Cattle,AT,Fledermaus,2020,Austria
142,1,2,top,Alpen - Fledermaus,AT,Fledermaus,2020,Austria
143,1,1,top,Vienna State Opera,AT,Fledermaus,2020,Austria
144,1,1,top,handicraft,AT,Fledermaus,2020,Austria
145,1,1,top,Vampire bat,AT,Fledermaus,2020,Austria
146,1,1,top,Mammal,AT,Fledermaus,2020,Austria
147,1,1,top,Species,AT,Fledermaus,2020,Austria
148,1,1,top,Opera,AT,Fledermaus,2020,Austria
149,1,1,top,Ultrasound,AT,Fledermaus,2020,Austria
150,1,1,top,Hibernation,AT,Fledermaus,2020,Austria
151,1,1,top,Wanted poster,AT,Fledermaus,2020,Austria
152,0,Breakout,rising,Soup,AT,Fledermaus,2020,Austria
153,0,Breakout,rising,Halloween,AT,Fledermaus,2020,Austria
154,0,Breakout,rising,The Masked Singer,AT,Fledermaus,2020,Austria
155,0,Breakout,rising,China,AT,Fledermaus,2020,Austria
156,0,Breakout,rising,Essen,AT,Fledermaus,2020,Austria
157,0,Breakout,rising,Cattle,AT,Fledermaus,2020,Austria
158,0,Breakout,rising,Species,AT,Fledermaus,2020,Austria
159,0,Breakout,rising,Opera,AT,Fledermaus,2020,Austria
160,0,Breakout,rising,Ultrasound,AT,Fledermaus,2020,Austria
161,0,Breakout,rising,Hibernation,AT,Fledermaus,2020,Austria
162,0,Breakout,rising,Wanted poster,AT,Fledermaus,2020,Austria
163,0,+160%,rising,Alpen - Fledermaus,AT,Fledermaus,2020,Austria
164,0,+80%,rising,Makeup,AT,Fledermaus,2020,Austria
165,0,+80%,rising,Old World fruit bats,AT,Fledermaus,2020,Austria
166,0,+80%,rising,handicraft,AT,Fledermaus,2020,Austria
167,0,+80%,rising,Vampire bat,AT,Fledermaus,2020,Austria
168,0,+80%,rising,Mammal,AT,Fledermaus,2020,Austria
169,0,+50%,rising,Meat,AT,Fledermaus,2020,Austria
1,1,100,top,Bats,AU,bats,2016,Australia
2,1,51,top,Batting,AU,bats,2016,Australia
3,1,45,top,Cricket,AU,bats,2016,Australia
4,1,40,top,Cricket bat,AU,bats,2016,Australia
5,1,7,top,Baseball bat,AU,bats,2016,Australia
6,1,6,top,Flying foxes,AU,bats,2016,Australia
7,1,6,top,Table tennis,AU,bats,2016,Australia
8,1,5,top,Megabat,AU,bats,2016,Australia
9,1,4,top,Baseball,AU,bats,2016,Australia
10,1,4,top,Table tennis racket,AU,bats,2016,Australia
11,1,4,top,Gray-Nicolls,AU,bats,2016,Australia
12,1,3,top,Softball,AU,bats,2016,Australia
13,1,3,top,Softball Bat,AU,bats,2016,Australia
14,1,3,top,New Balance,AU,bats,2016,Australia
15,1,3,top,Rebel Sport Limited,AU,bats,2016,Australia
16,1,2,top,Batman,AU,bats,2016,Australia
17,1,2,top,Stardew Valley,AU,bats,2016,Australia
18,1,2,top,Gunn & Moore,AU,bats,2016,Australia
19,1,1,top,Mushroom,AU,bats,2016,Australia
20,1,1,top,Cricket Helmet,AU,bats,2016,Australia
21,1,1,top,Columbidae,AU,bats,2016,Australia
22,1,<1,top,The Bats,AU,bats,2016,Australia
23,1,<1,top,Glove,AU,bats,2016,Australia
24,1,<1,top,Sanspareils Greenlands,AU,bats,2016,Australia
25,1,<1,top,Adelaide Cricket Warehouse,AU,bats,2016,Australia
26,0,Breakout,rising,Stardew Valley,AU,bats,2016,Australia
27,0,Breakout,rising,Gunn & Moore,AU,bats,2016,Australia
28,0,Breakout,rising,Mushroom,AU,bats,2016,Australia
29,0,Breakout,rising,Cricket Helmet,AU,bats,2016,Australia
30,0,Breakout,rising,Columbidae,AU,bats,2016,Australia
31,0,Breakout,rising,The Bats,AU,bats,2016,Australia
32,0,Breakout,rising,Glove,AU,bats,2016,Australia
33,0,Breakout,rising,Sanspareils Greenlands,AU,bats,2016,Australia
34,0,Breakout,rising,Adelaide Cricket Warehouse,AU,bats,2016,Australia
35,0,+250%,rising,Table tennis,AU,bats,2016,Australia
36,0,+170%,rising,Batman,AU,bats,2016,Australia
37,0,+130%,rising,Flying foxes,AU,bats,2016,Australia
38,0,+120%,rising,Softball Bat,AU,bats,2016,Australia
39,0,+110%,rising,Softball,AU,bats,2016,Australia
40,0,+50%,rising,Table tennis racket,AU,bats,2016,Australia
41,1,100,top,Bats,AU,bats,2017,Australia
42,1,37,top,Batting,AU,bats,2017,Australia
43,1,32,top,Cricket bat,AU,bats,2017,Australia
44,1,31,top,Cricket,AU,bats,2017,Australia
45,1,10,top,Baseball bat,AU,bats,2017,Australia
46,1,9,top,Megabat,AU,bats,2017,Australia
47,1,4,top,Table tennis,AU,bats,2017,Australia
48,1,4,top,Gray-Nicolls,AU,bats,2017,Australia
49,1,4,top,Birds,AU,bats,2017,Australia
50,1,4,top,Baseball,AU,bats,2017,Australia
51,1,4,top,Table tennis racket,AU,bats,2017,Australia
52,1,4,top,Willow,AU,bats,2017,Australia
53,1,3,top,New Balance,AU,bats,2017,Australia
54,1,3,top,Vampire,AU,bats,2017,Australia
55,1,3,top,Softball,AU,bats,2017,Australia
56,1,3,top,Softball Bat,AU,bats,2017,Australia
57,1,3,top,Flying foxes,AU,bats,2017,Australia
58,1,3,top,Fruit,AU,bats,2017,Australia
59,1,3,top,Rebel Sport Limited,AU,bats,2017,Australia
60,1,3,top,Vampire bat,AU,bats,2017,Australia
61,1,3,top,Mammal,AU,bats,2017,Australia
62,1,2,top,Microbat,AU,bats,2017,Australia
63,1,1,top,Stiga,AU,bats,2017,Australia
64,1,1,top,Fruit tree,AU,bats,2017,Australia
65,1,1,top,Slazenger,AU,bats,2017,Australia
66,0,Breakout,rising,Microbat,AU,bats,2017,Australia
67,0,Breakout,rising,Stiga,AU,bats,2017,Australia
68,0,Breakout,rising,Fruit tree,AU,bats,2017,Australia
69,0,Breakout,rising,Slazenger,AU,bats,2017,Australia
70,0,Breakout,rising,Adelaide Cricket Warehouse,AU,bats,2017,Australia
71,0,Breakout,rising,Middle-earth: Shadow of Mordor,AU,bats,2017,Australia
72,0,Breakout,rising,Cub Sport,AU,bats,2017,Australia
73,0,Breakout,rising,Composite material,AU,bats,2017,Australia
74,0,Breakout,rising,Clash Royale,AU,bats,2017,Australia
75,0,Breakout,rising,Bat virome,AU,bats,2017,Australia
76,0,Breakout,rising,Planet,AU,bats,2017,Australia
77,0,Breakout,rising,BATS Theatre,AU,bats,2017,Australia
78,0,Breakout,rising,Jakarta,AU,bats,2017,Australia
79,0,Breakout,rising,David Warner,AU,bats,2017,Australia
80,0,+300%,rising,Fruit,AU,bats,2017,Australia
81,0,+190%,rising,Birds,AU,bats,2017,Australia
82,0,+130%,rising,Gray-Nicolls,AU,bats,2017,Australia
83,0,+130%,rising,Rebel Sport Limited,AU,bats,2017,Australia
84,0,+120%,rising,New Balance,AU,bats,2017,Australia
85,0,+110%,rising,Vampire,AU,bats,2017,Australia
86,0,+90%,rising,Softball Bat,AU,bats,2017,Australia
87,0,+70%,rising,Vampire bat,AU,bats,2017,Australia
88,0,+70%,rising,Table tennis,AU,bats,2017,Australia
89,0,+60%,rising,Table tennis racket,AU,bats,2017,Australia
90,1,100,top,Bats,AU,bats,2018,Australia
91,1,29,top,Batting,AU,bats,2018,Australia
92,1,22,top,Cricket,AU,bats,2018,Australia
93,1,21,top,Cricket bat,AU,bats,2018,Australia
94,1,9,top,Megabat,AU,bats,2018,Australia
95,1,5,top,Baseball,AU,bats,2018,Australia
96,1,5,top,Rebel Sport Limited,AU,bats,2018,Australia
97,1,5,top,Flying foxes,AU,bats,2018,Australia
98,1,4,top,Baseball bat,AU,bats,2018,Australia
99,1,4,top,Table tennis racket,AU,bats,2018,Australia
100,1,4,top,Tree,AU,bats,2018,Australia
101,1,3,top,Table tennis,AU,bats,2018,Australia
102,1,3,top,Gray-Nicolls,AU,bats,2018,Australia
103,1,3,top,New Balance,AU,bats,2018,Australia
104,1,3,top,Birds,AU,bats,2018,Australia
105,1,3,top,Mammal,AU,bats,2018,Australia
106,1,2,top,Pink bat,AU,bats,2018,Australia
107,1,1,top,Insect repellent,AU,bats,2018,Australia
108,1,1,top,Fox,AU,bats,2018,Australia
109,1,1,top,Hibernation,AU,bats,2018,Australia
110,1,1,top,2020,AU,bats,2018,Australia
111,1,1,top,Cricket Wireless,AU,bats,2018,Australia
112,1,1,top,Greg Chappell Cricket Centre,AU,bats,2018,Australia
113,1,<1,top,Henipavirus,AU,bats,2018,Australia
114,0,Breakout,rising,Pink bat,AU,bats,2018,Australia
115,0,Breakout,rising,Insect repellent,AU,bats,2018,Australia
116,0,Breakout,rising,Fox,AU,bats,2018,Australia
117,0,Breakout,rising,Hibernation,AU,bats,2018,Australia
118,0,Breakout,rising,2020,AU,bats,2018,Australia
119,0,Breakout,rising,Cricket Wireless,AU,bats,2018,Australia
120,0,Breakout,rising,Greg Chappell Cricket Centre,AU,bats,2018,Australia
121,0,Breakout,rising,Henipavirus,AU,bats,2018,Australia
122,0,+250%,rising,Tree,AU,bats,2018,Australia
123,0,+180%,rising,New Balance,AU,bats,2018,Australia
124,0,+90%,rising,Flying foxes,AU,bats,2018,Australia
125,1,100,top,Bats,AU,bats,2019,Australia
126,1,33,top,Batting,AU,bats,2019,Australia
127,1,26,top,Cricket,AU,bats,2019,Australia
128,1,26,top,Cricket bat,AU,bats,2019,Australia
129,1,9,top,Baseball bat,AU,bats,2019,Australia
130,1,8,top,Megabat,AU,bats,2019,Australia
131,1,6,top,Baseball,AU,bats,2019,Australia
132,1,4,top,Table tennis,AU,bats,2019,Australia
133,1,4,top,Table tennis racket,AU,bats,2019,Australia
134,1,4,top,Flying foxes,AU,bats,2019,Australia
135,1,3,top,Gray-Nicolls,AU,bats,2019,Australia
136,1,3,top,Willow,AU,bats,2019,Australia
137,1,3,top,Vampire bat,AU,bats,2019,Australia
138,1,2,top,Rebel Sport Limited,AU,bats,2019,Australia
139,1,2,top,New Balance,AU,bats,2019,Australia
140,1,2,top,Cancer Bats,AU,bats,2019,Australia
141,1,1,top,Glove,AU,bats,2019,Australia
142,1,1,top,Common bent-wing bat,AU,bats,2019,Australia
143,1,1,top,Sheep,AU,bats,2019,Australia
144,1,1,top,Louisville Slugger,AU,bats,2019,Australia
145,1,1,top,Ultrasound,AU,bats,2019,Australia
146,1,1,top,Fruit tree,AU,bats,2019,Australia
147,1,1,top,Palm trees,AU,bats,2019,Australia
148,1,1,top,Kingsgrove Sports,AU,bats,2019,Australia
149,1,1,top,Cricket at the 2019 Pacific Games,AU,bats,2019,Australia
150,0,Breakout,rising,Glove,AU,bats,2019,Australia
151,0,Breakout,rising,Common bent-wing bat,AU,bats,2019,Australia
152,0,Breakout,rising,Sheep,AU,bats,2019,Australia
153,0,Breakout,rising,Louisville Slugger,AU,bats,2019,Australia
154,0,Breakout,rising,Ultrasound,AU,bats,2019,Australia
155,0,Breakout,rising,Fruit tree,AU,bats,2019,Australia
156,0,Breakout,rising,Palm trees,AU,bats,2019,Australia
157,0,Breakout,rising,Kingsgrove Sports,AU,bats,2019,Australia
158,0,Breakout,rising,Cricket at the 2019 Pacific Games,AU,bats,2019,Australia
159,0,Breakout,rising,London Stock Exchange,AU,bats,2019,Australia
160,0,Breakout,rising,Australian bat lyssavirus,AU,bats,2019,Australia
161,0,Breakout,rising,Lin Onus,AU,bats,2019,Australia
162,0,Breakout,rising,Wing,AU,bats,2019,Australia
163,0,+200%,rising,Flying foxes,AU,bats,2019,Australia
164,0,+130%,rising,Gray-Nicolls,AU,bats,2019,Australia
165,0,+130%,rising,Willow,AU,bats,2019,Australia
166,1,100,top,Bats,AU,bats,2020,Australia
167,1,17,top,Batting,AU,bats,2020,Australia
168,1,16,top,Cricket,AU,bats,2020,Australia
169,1,14,top,Cricket bat,AU,bats,2020,Australia
170,1,11,top,Eating,AU,bats,2020,Australia
171,1,7,top,Megabat,AU,bats,2020,Australia
172,1,7,top,Virus,AU,bats,2020,Australia
173,1,7,top,Baseball bat,AU,bats,2020,Australia
174,1,4,top,China,AU,bats,2020,Australia
175,1,4,top,Table tennis,AU,bats,2020,Australia
176,1,3,top,Animal,AU,bats,2020,Australia
177,1,3,top,Baseball,AU,bats,2020,Australia
178,1,3,top,Disease,AU,bats,2020,Australia
179,1,3,top,Human,AU,bats,2020,Australia
180,1,3,top,Table tennis racket,AU,bats,2020,Australia
181,1,3,top,Flying foxes,AU,bats,2020,Australia
182,1,2,top,Chinese language,AU,bats,2020,Australia
183,1,2,top,Vampire,AU,bats,2020,Australia
184,1,1,top,Wuhan,AU,bats,2020,Australia
185,1,1,top,Roof,AU,bats,2020,Australia
186,1,1,top,Owls,AU,bats,2020,Australia
187,1,1,top,Wet market,AU,bats,2020,Australia
188,1,1,top,Pangolins,AU,bats,2020,Australia
189,1,<1,top,Cricket clothing and equipment,AU,bats,2020,Australia
190,0,Breakout,rising,Chinese language,AU,bats,2020,Australia
191,0,Breakout,rising,Wuhan,AU,bats,2020,Australia
192,0,Breakout,rising,Roof,AU,bats,2020,Australia
193,0,Breakout,rising,Owls,AU,bats,2020,Australia
194,0,Breakout,rising,Wet market,AU,bats,2020,Australia
195,0,Breakout,rising,Pangolins,AU,bats,2020,Australia
196,0,Breakout,rising,Cricket clothing and equipment,AU,bats,2020,Australia
197,0,"+1,350%",rising,China,AU,bats,2020,Australia
198,0,+400%,rising,Virus,AU,bats,2020,Australia
199,0,+130%,rising,Eating,AU,bats,2020,Australia
200,0,+100%,rising,Animal,AU,bats,2020,Australia
201,0,+90%,rising,Human,AU,bats,2020,Australia
202,0,+70%,rising,Vampire,AU,bats,2020,Australia
203,0,+50%,rising,Table tennis,AU,bats,2020,Australia
204,0,+50%,rising,Disease,AU,bats,2020,Australia
1,1,100,top,Bats,BR,morcegos,2016,Brasil
2,1,5,top,Insect repellent,BR,morcegos,2016,Brasil
3,1,4,top,Animal,BR,morcegos,2016,Brasil
4,1,4,top,Forró,BR,morcegos,2016,Brasil
5,1,4,top,Vampire bat,BR,morcegos,2016,Brasil
6,1,4,top,Halloween,BR,morcegos,2016,Brasil
7,1,3,top,Species,BR,morcegos,2016,Brasil
8,1,3,top,Rabies,BR,morcegos,2016,Brasil
9,1,2,top,Disease,BR,morcegos,2016,Brasil
10,1,2,top,Mammal,BR,morcegos,2016,Brasil
11,1,2,top,Birds,BR,morcegos,2016,Brasil
12,1,2,top,Vampire,BR,morcegos,2016,Brasil
13,1,1,top,Frequency,BR,morcegos,2016,Brasil
14,1,1,top,Wave,BR,morcegos,2016,Brasil
15,1,1,top,Tree,BR,morcegos,2016,Brasil
16,1,1,top,Reproduction,BR,morcegos,2016,Brasil
17,1,1,top,Feces,BR,morcegos,2016,Brasil
18,1,1,top,Black flying fox,BR,morcegos,2016,Brasil
19,1,<1,top,Curiosity,BR,morcegos,2016,Brasil
20,1,<1,top,Carnivore,BR,morcegos,2016,Brasil
21,1,<1,top,Fox,BR,morcegos,2016,Brasil
22,1,<1,top,É de Casa,BR,morcegos,2016,Brasil
23,1,<1,top,Pollination,BR,morcegos,2016,Brasil
24,1,<1,top,Extinction,BR,morcegos,2016,Brasil
25,0,Breakout,rising,Tree,BR,morcegos,2016,Brasil
26,0,Breakout,rising,Reproduction,BR,morcegos,2016,Brasil
27,0,Breakout,rising,Feces,BR,morcegos,2016,Brasil
28,0,Breakout,rising,Black flying fox,BR,morcegos,2016,Brasil
29,0,Breakout,rising,Curiosity,BR,morcegos,2016,Brasil
30,0,Breakout,rising,Carnivore,BR,morcegos,2016,Brasil
31,0,Breakout,rising,Fox,BR,morcegos,2016,Brasil
32,0,Breakout,rising,É de Casa,BR,morcegos,2016,Brasil
33,0,Breakout,rising,Pollination,BR,morcegos,2016,Brasil
34,0,Breakout,rising,Extinction,BR,morcegos,2016,Brasil
35,0,+140%,rising,Species,BR,morcegos,2016,Brasil
36,0,+110%,rising,Birds,BR,morcegos,2016,Brasil
37,1,100,top,Bats,BR,morcegos,2017,Brasil
38,1,6,top,Insect repellent,BR,morcegos,2017,Brasil
39,1,5,top,Animal,BR,morcegos,2017,Brasil
40,1,5,top,Vampire bat,BR,morcegos,2017,Brasil
41,1,3,top,Birds,BR,morcegos,2017,Brasil
42,1,3,top,Halloween,BR,morcegos,2017,Brasil
43,1,2,top,Mammal,BR,morcegos,2017,Brasil
44,1,2,top,Mouse,BR,morcegos,2017,Brasil
45,1,2,top,hematophagous,BR,morcegos,2017,Brasil
46,1,2,top,Vampire,BR,morcegos,2017,Brasil
47,1,2,top,Flight,BR,morcegos,2017,Brasil
48,1,2,top,Species,BR,morcegos,2017,Brasil
49,1,2,top,Naphthalene,BR,morcegos,2017,Brasil
50,1,2,top,Disease,BR,morcegos,2017,Brasil
51,1,2,top,Sonar,BR,morcegos,2017,Brasil
52,1,2,top,Viviparity,BR,morcegos,2017,Brasil
53,1,2,top,Oviparity,BR,morcegos,2017,Brasil
54,1,1,top,Infestation,BR,morcegos,2017,Brasil
55,1,1,top,Virus,BR,morcegos,2017,Brasil
56,1,1,top,Oxygen,BR,morcegos,2017,Brasil
57,1,1,top,Toad,BR,morcegos,2017,Brasil
58,1,1,top,Cave,BR,morcegos,2017,Brasil
59,1,1,top,Frugivore,BR,morcegos,2017,Brasil
60,1,1,top,Snake,BR,morcegos,2017,Brasil
61,1,1,top,echolocation,BR,morcegos,2017,Brasil
62,0,Breakout,rising,Sonar,BR,morcegos,2017,Brasil
63,0,Breakout,rising,Infestation,BR,morcegos,2017,Brasil
64,0,Breakout,rising,Oxygen,BR,morcegos,2017,Brasil
65,0,Breakout,rising,Toad,BR,morcegos,2017,Brasil
66,0,Breakout,rising,Cave,BR,morcegos,2017,Brasil
67,0,Breakout,rising,Frugivore,BR,morcegos,2017,Brasil
68,0,Breakout,rising,Snake,BR,morcegos,2017,Brasil
69,0,Breakout,rising,echolocation,BR,morcegos,2017,Brasil
70,0,Breakout,rising,Organism,BR,morcegos,2017,Brasil
71,0,Breakout,rising,Monkey,BR,morcegos,2017,Brasil
72,0,Breakout,rising,Food chain,BR,morcegos,2017,Brasil
73,0,Breakout,rising,Platypus,BR,morcegos,2017,Brasil
74,0,Breakout,rising,Puppet,BR,morcegos,2017,Brasil
75,0,Breakout,rising,Histoplasmosis,BR,morcegos,2017,Brasil
76,0,Breakout,rising,Middle-earth: Shadow of Mordor,BR,morcegos,2017,Brasil
77,0,Breakout,rising,Molding,BR,morcegos,2017,Brasil
78,0,+450%,rising,Naphthalene,BR,morcegos,2017,Brasil
79,0,+250%,rising,Virus,BR,morcegos,2017,Brasil
80,0,+200%,rising,Mouse,BR,morcegos,2017,Brasil
81,0,+180%,rising,hematophagous,BR,morcegos,2017,Brasil
82,0,+120%,rising,Mammal,BR,morcegos,2017,Brasil
83,0,+100%,rising,Animal,BR,morcegos,2017,Brasil
