"","year","country","dengue activity"
"2495",2007,"Indonesia",75.195
"2496",2007,"Mexico",75.195
"2497",2007,"Philippines",75.195
"2498",2007,"Singapore",75.195
"2499",2007,"Thailand",75.195
"2500",2007,"Venezuela",75.195
"2501",2007,"Argentina",75.195
"2502",2007,"Bolivia",75.195
"2503",2007,"Brazil",75.195
"2504",2007,"India",75.195
"2505",2007,"Indonesia",75.195
"2506",2007,"Mexico",75.195
"2507",2007,"Philippines",75.195
"2508",2007,"Singapore",75.195
"2509",2007,"Thailand",75.195
"2510",2007,"Venezuela",75.195
"2511",2007,"Argentina",75.195
"2512",2007,"Bolivia",75.195
"2513",2007,"Brazil",75.195
"2514",2007,"India",75.195
"2515",2007,"Indonesia",75.195
"2516",2007,"Mexico",75.195
"2517",2007,"Philippines",75.195
"2518",2007,"Singapore",75.195
"2519",2007,"Thailand",75.195
"2520",2007,"Venezuela",75.195
"2521",2007,"Argentina",75.195
"2522",2007,"Bolivia",75.195
"2523",2007,"Brazil",75.195
"2524",2007,"India",75.195
"2525",2007,"Indonesia",75.195
"2526",2007,"Mexico",75.195
"2527",2007,"Philippines",75.195
"2528",2007,"Singapore",75.195
"2529",2007,"Thailand",75.195
"2530",2007,"Venezuela",75.195
"2531",2007,"Argentina",75.195
"2532",2007,"Bolivia",75.195
"2533",2007,"Brazil",75.195
"2534",2007,"India",75.195
"2535",2007,"Indonesia",75.195
"2536",2007,"Mexico",75.195
"2537",2007,"Philippines",75.195
"2538",2007,"Singapore",75.195
"2539",2007,"Thailand",75.195
"2540",2007,"Venezuela",75.195
"2541",2007,"Argentina",75.195
"2542",2007,"Bolivia",75.195
"2543",2007,"Brazil",75.195
"2544",2007,"India",75.195
"2545",2007,"Indonesia",75.195
"2546",2007,"Mexico",75.195
"2547",2007,"Philippines",75.195
"2548",2007,"Singapore",75.195
"2549",2007,"Thailand",75.195
"2550",2007,"Venezuela",75.195
"2551",2007,"Argentina",75.195
"2552",2007,"Bolivia",75.195
"2553",2007,"Brazil",75.195
"2554",2007,"India",75.195
"2555",2007,"Indonesia",75.195
"2556",2007,"Mexico",75.195
"2557",2007,"Philippines",75.195
"2558",2007,"Singapore",75.195
"2559",2007,"Thailand",75.195
"2560",2007,"Venezuela",75.195
"2561",2007,"Argentina",75.195
"2562",2007,"Bolivia",75.195
"2563",2007,"Brazil",75.195
"2564",2007,"India",75.195
"2565",2007,"Indonesia",75.195
"2566",2007,"Mexico",75.195
"2567",2007,"Philippines",75.195
"2568",2007,"Singapore",75.195
"2569",2007,"Thailand",75.195
"2570",2007,"Venezuela",75.195
"2571",2007,"Argentina",75.195
"2572",2007,"Bolivia",75.195
"2573",2007,"Brazil",75.195
"2574",2007,"India",75.195
"2575",2007,"Indonesia",75.195
"2576",2007,"Mexico",75.195
"2577",2007,"Philippines",75.195
"2578",2007,"Singapore",75.195
"2579",2007,"Thailand",75.195
"2580",2007,"Venezuela",75.195
"2581",2007,"Argentina",75.195
"2582",2007,"Bolivia",75.195
"2583",2007,"Brazil",75.195
"2584",2007,"India",75.195
"2585",2007,"Indonesia",75.195
"2586",2007,"Mexico",75.195
"2587",2007,"Philippines",75.195
"2588",2007,"Singapore",75.195
"2589",2007,"Thailand",75.195
"2590",2007,"Venezuela",75.195
"2591",2007,"Argentina",75.195
"2592",2007,"Bolivia",75.195
"2593",2007,"Brazil",75.195
"2594",2007,"India",75.195
"2595",2007,"Indonesia",75.195
"2596",2007,"Mexico",75.195
"2597",2007,"Philippines",75.195
"2598",2007,"Singapore",75.195
"2599",2007,"Thailand",75.195
"2600",2007,"Venezuela",75.195
"2601",2007,"Argentina",75.195
"2602",2007,"Bolivia",75.195
"2603",2007,"Brazil",75.195
"2604",2007,"India",75.195
"2605",2007,"Indonesia",75.195
"2606",2007,"Mexico",75.195
"2607",2007,"Philippines",75.195
"2608",2007,"Singapore",75.195
"2609",2007,"Thailand",75.195
"2610",2007,"Venezuela",75.195
"2611",2007,"Argentina",75.195
"2612",2007,"Bolivia",75.195
"2613",2007,"Brazil",75.195
"2614",2007,"India",75.195
"2615",2007,"Indonesia",75.195
"2616",2007,"Mexico",75.195
"2617",2007,"Philippines",75.195
"2618",2007,"Singapore",75.195
"2619",2007,"Thailand",75.195
"2620",2007,"Venezuela",75.195
"2621",2008,"Argentina",63.129
"2622",2008,"Bolivia",63.129
"2623",2008,"Brazil",63.129
"2624",2008,"India",63.129
"2625",2008,"Indonesia",63.129
"2626",2008,"Mexico",63.129
"2627",2008,"Philippines",63.129
"2628",2008,"Singapore",63.129
"2629",2008,"Thailand",63.129
"2630",2008,"Venezuela",63.129
"2631",2008,"Argentina",63.129
"2632",2008,"Bolivia",63.129
"2633",2008,"Brazil",63.129
"2634",2008,"India",63.129
"2635",2008,"Indonesia",63.129
"2636",2008,"Mexico",63.129
"2637",2008,"Philippines",63.129
"2638",2008,"Singapore",63.129
"2639",2008,"Thailand",63.129
"2640",2008,"Venezuela",63.129
"2641",2008,"Argentina",63.129
"2642",2008,"Bolivia",63.129
"2643",2008,"Brazil",63.129
"2644",2008,"India",63.129
"2645",2008,"Indonesia",63.129
"2646",2008,"Mexico",63.129
"2647",2008,"Philippines",63.129
"2648",2008,"Singapore",63.129
"2649",2008,"Thailand",63.129
"2650",2008,"Venezuela",63.129
"2651",2008,"Argentina",63.129
"2652",2008,"Bolivia",63.129
"2653",2008,"Brazil",63.129
"2654",2008,"India",63.129
"2655",2008,"Indonesia",63.129
"2656",2008,"Mexico",63.129
"2657",2008,"Philippines",63.129
"2658",2008,"Singapore",63.129
"2659",2008,"Thailand",63.129
"2660",2008,"Venezuela",63.129
"2661",2008,"Argentina",63.129
"2662",2008,"Bolivia",63.129
"2663",2008,"Brazil",63.129
"2664",2008,"India",63.129
"2665",2008,"Indonesia",63.129
"2666",2008,"Mexico",63.129
"2667",2008,"Philippines",63.129
"2668",2008,"Singapore",63.129
"2669",2008,"Thailand",63.129
"2670",2008,"Venezuela",63.129
"2671",2008,"Argentina",63.129
"2672",2008,"Bolivia",63.129
"2673",2008,"Brazil",63.129
"2674",2008,"India",63.129
"2675",2008,"Indonesia",63.129
"2676",2008,"Mexico",63.129
"2677",2008,"Philippines",63.129
"2678",2008,"Singapore",63.129
"2679",2008,"Thailand",63.129
"2680",2008,"Venezuela",63.129
"2681",2008,"Argentina",63.129
"2682",2008,"Bolivia",63.129
"2683",2008,"Brazil",63.129
"2684",2008,"India",63.129
"2685",2008,"Indonesia",63.129
"2686",2008,"Mexico",63.129
"2687",2008,"Philippines",63.129
"2688",2008,"Singapore",63.129
"2689",2008,"Thailand",63.129
"2690",2008,"Venezuela",63.129
"2691",2008,"Argentina",63.129
"2692",2008,"Bolivia",63.129
"2693",2008,"Brazil",63.129
"2694",2008,"India",63.129
"2695",2008,"Indonesia",63.129
"2696",2008,"Mexico",63.129
"2697",2008,"Philippines",63.129
"2698",2008,"Singapore",63.129
"2699",2008,"Thailand",63.129
"2700",2008,"Venezuela",63.129
"2701",2008,"Argentina",63.129
"2702",2008,"Bolivia",63.129
"2703",2008,"Brazil",63.129
"2704",2008,"India",63.129
"2705",2008,"Indonesia",63.129
"2706",2008,"Mexico",63.129
"2707",2008,"Philippines",63.129
"2708",2008,"Singapore",63.129
"2709",2008,"Thailand",63.129
"2710",2008,"Venezuela",63.129
"2711",2008,"Argentina",63.129
"2712",2008,"Bolivia",63.129
"2713",2008,"Brazil",63.129
"2714",2008,"India",63.129
"2715",2008,"Indonesia",63.129
"2716",2008,"Mexico",63.129
"2717",2008,"Philippines",63.129
"2718",2008,"Singapore",63.129
"2719",2008,"Thailand",63.129
"2720",2008,"Venezuela",63.129
"2721",2008,"Argentina",63.129
"2722",2008,"Bolivia",63.129
"2723",2008,"Brazil",63.129
"2724",2008,"India",63.129
"2725",2008,"Indonesia",63.129
"2726",2008,"Mexico",63.129
"2727",2008,"Philippines",63.129
"2728",2008,"Singapore",63.129
"2729",2008,"Thailand",63.129
"2730",2008,"Venezuela",63.129
"2731",2008,"Argentina",63.129
"2732",2008,"Bolivia",63.129
"2733",2008,"Brazil",63.129
"2734",2008,"India",63.129
"2735",2008,"Indonesia",63.129
"2736",2008,"Mexico",63.129
"2737",2008,"Philippines",63.129
"2738",2008,"Singapore",63.129
"2739",2008,"Thailand",63.129
"2740",2008,"Venezuela",63.129
"2741",2008,"Argentina",63.129
"2742",2008,"Bolivia",63.129
"2743",2008,"Brazil",63.129
"2744",2008,"India",63.129
"2745",2008,"Indonesia",63.129
"2746",2008,"Mexico",63.129
"2747",2008,"Philippines",63.129
"2748",2008,"Singapore",63.129
"2749",2008,"Thailand",63.129
"2750",2008,"Venezuela",63.129
"2751",2008,"Argentina",63.129
"2752",2008,"Bolivia",63.129
"2753",2008,"Brazil",63.129
"2754",2008,"India",63.129
"2755",2008,"Indonesia",63.129
"2756",2008,"Mexico",63.129
"2757",2008,"Philippines",63.129
"2758",2008,"Singapore",63.129
"2759",2008,"Thailand",63.129
"2760",2008,"Venezuela",63.129
"2761",2008,"Argentina",63.129
"2762",2008,"Bolivia",63.129
"2763",2008,"Brazil",63.129
"2764",2008,"India",63.129
"2765",2008,"Indonesia",63.129
"2766",2008,"Mexico",63.129
"2767",2008,"Philippines",63.129
"2768",2008,"Singapore",63.129
"2769",2008,"Thailand",63.129
"2770",2008,"Venezuela",63.129
"2771",2008,"Argentina",63.129
"2772",2008,"Bolivia",63.129
"2773",2008,"Brazil",63.129
"2774",2008,"India",63.129
"2775",2008,"Indonesia",63.129
"2776",2008,"Mexico",63.129
"2777",2008,"Philippines",63.129
"2778",2008,"Singapore",63.129
"2779",2008,"Thailand",63.129
"2780",2008,"Venezuela",63.129
"2781",2008,"Argentina",63.129
"2782",2008,"Bolivia",63.129
"2783",2008,"Brazil",63.129
"2784",2008,"India",63.129
"2785",2008,"Indonesia",63.129
"2786",2008,"Mexico",63.129
"2787",2008,"Philippines",63.129
"2788",2008,"Singapore",63.129
"2789",2008,"Thailand",63.129
"2790",2008,"Venezuela",63.129
"2791",2008,"Argentina",63.129
"2792",2008,"Bolivia",63.129
"2793",2008,"Brazil",63.129
"2794",2008,"India",63.129
"2795",2008,"Indonesia",63.129
"2796",2008,"Mexico",63.129
"2797",2008,"Philippines",63.129
"2798",2008,"Singapore",63.129
"2799",2008,"Thailand",63.129
"2800",2008,"Venezuela",63.129
"2801",2008,"Argentina",63.129
"2802",2008,"Bolivia",63.129
"2803",2008,"Brazil",63.129
"2804",2008,"India",63.129
"2805",2008,"Indonesia",63.129
"2806",2008,"Mexico",63.129
"2807",2008,"Philippines",63.129
"2808",2008,"Singapore",63.129
"2809",2008,"Thailand",63.129
"2810",2008,"Venezuela",63.129
"2811",2008,"Argentina",63.129
"2812",2008,"Bolivia",63.129
"2813",2008,"Brazil",63.129
"2814",2008,"India",63.129
"2815",2008,"Indonesia",63.129
"2816",2008,"Mexico",63.129
"2817",2008,"Philippines",63.129
"2818",2008,"Singapore",63.129
"2819",2008,"Thailand",63.129
"2820",2008,"Venezuela",63.129
"2821",2008,"Argentina",63.129
"2822",2008,"Bolivia",63.129
"2823",2008,"Brazil",63.129
"2824",2008,"India",63.129
"2825",2008,"Indonesia",63.129
"2826",2008,"Mexico",63.129
"2827",2008,"Philippines",63.129
"2828",2008,"Singapore",63.129
"2829",2008,"Thailand",63.129
"2830",2008,"Venezuela",63.129
"2831",2008,"Argentina",63.129
"2832",2008,"Bolivia",63.129
"2833",2008,"Brazil",63.129
"2834",2008,"India",63.129
"2835",2008,"Indonesia",63.129
"2836",2008,"Mexico",63.129
"2837",2008,"Philippines",63.129
"2838",2008,"Singapore",63.129
"2839",2008,"Thailand",63.129
"2840",2008,"Venezuela",63.129
"2841",2008,"Argentina",63.129
"2842",2008,"Bolivia",63.129
"2843",2008,"Brazil",63.129
"2844",2008,"India",63.129
"2845",2008,"Indonesia",63.129
"2846",2008,"Mexico",63.129
"2847",2008,"Philippines",63.129
"2848",2008,"Singapore",63.129
"2849",2008,"Thailand",63.129
"2850",2008,"Venezuela",63.129
"2851",2008,"Argentina",63.129
"2852",2008,"Bolivia",63.129
"2853",2008,"Brazil",63.129
"2854",2008,"India",63.129
"2855",2008,"Indonesia",63.129
"2856",2008,"Mexico",63.129
"2857",2008,"Philippines",63.129
"2858",2008,"Singapore",63.129
"2859",2008,"Thailand",63.129
"2860",2008,"Venezuela",63.129
"2861",2008,"Argentina",63.129
"2862",2008,"Bolivia",63.129
"2863",2008,"Brazil",63.129
"2864",2008,"India",63.129
"2865",2008,"Indonesia",63.129
"2866",2008,"Mexico",63.129
"2867",2008,"Philippines",63.129
"2868",2008,"Singapore",63.129
"2869",2008,"Thailand",63.129
"2870",2008,"Venezuela",63.129
"2871",2008,"Argentina",63.129
"2872",2008,"Bolivia",63.129
"2873",2008,"Brazil",63.129
"2874",2008,"India",63.129
"2875",2008,"Indonesia",63.129
"2876",2008,"Mexico",63.129
"2877",2008,"Philippines",63.129
"2878",2008,"Singapore",63.129
"2879",2008,"Thailand",63.129
"2880",2008,"Venezuela",63.129
"2881",2008,"Argentina",63.129
"2882",2008,"Bolivia",63.129
"2883",2008,"Brazil",63.129
"2884",2008,"India",63.129
"2885",2008,"Indonesia",63.129
"2886",2008,"Mexico",63.129
"2887",2008,"Philippines",63.129
"2888",2008,"Singapore",63.129
"2889",2008,"Thailand",63.129
"2890",2008,"Venezuela",63.129
"2891",2008,"Argentina",63.129
"2892",2008,"Bolivia",63.129
"2893",2008,"Brazil",63.129
"2894",2008,"India",63.129
"2895",2008,"Indonesia",63.129
"2896",2008,"Mexico",63.129
"2897",2008,"Philippines",63.129
"2898",2008,"Singapore",63.129
"2899",2008,"Thailand",63.129
"2900",2008,"Venezuela",63.129
"2901",2008,"Argentina",63.129
"2902",2008,"Bolivia",63.129
"2903",2008,"Brazil",63.129
"2904",2008,"India",63.129
"2905",2008,"Indonesia",63.129
"2906",2008,"Mexico",63.129
"2907",2008,"Philippines",63.129
"2908",2008,"Singapore",63.129
"2909",2008,"Thailand",63.129
"2910",2008,"Venezuela",63.129
"2911",2008,"Argentina",63.129
"2912",2008,"Bolivia",63.129
"2913",2008,"Brazil",63.129
"2914",2008,"India",63.129
"2915",2008,"Indonesia",63.129
"2916",2008,"Mexico",63.129
"2917",2008,"Philippines",63.129
"2918",2008,"Singapore",63.129
"2919",2008,"Thailand",63.129
"2920",2008,"Venezuela",63.129
"2921",2008,"Argentina",63.129
"2922",2008,"Bolivia",63.129
"2923",2008,"Brazil",63.129
"2924",2008,"India",63.129
"2925",2008,"Indonesia",63.129
"2926",2008,"Mexico",63.129
"2927",2008,"Philippines",63.129
"2928",2008,"Singapore",63.129
"2929",2008,"Thailand",63.129
"2930",2008,"Venezuela",63.129
"2931",2008,"Argentina",63.129
"2932",2008,"Bolivia",63.129
"2933",2008,"Brazil",63.129
"2934",2008,"India",63.129
"2935",2008,"Indonesia",63.129
"2936",2008,"Mexico",63.129
"2937",2008,"Philippines",63.129
"2938",2008,"Singapore",63.129
"2939",2008,"Thailand",63.129
"2940",2008,"Venezuela",63.129
"2941",2008,"Argentina",63.129
"2942",2008,"Bolivia",63.129
"2943",2008,"Brazil",63.129
"2944",2008,"India",63.129
"2945",2008,"Indonesia",63.129
"2946",2008,"Mexico",63.129
"2947",2008,"Philippines",63.129
"2948",2008,"Singapore",63.129
"2949",2008,"Thailand",63.129
"2950",2008,"Venezuela",63.129
"2951",2008,"Argentina",63.129
"2952",2008,"Bolivia",63.129
"2953",2008,"Brazil",63.129
"2954",2008,"India",63.129
"2955",2008,"Indonesia",63.129
"2956",2008,"Mexico",63.129
"2957",2008,"Philippines",63.129
"2958",2008,"Singapore",63.129
"2959",2008,"Thailand",63.129
"2960",2008,"Venezuela",63.129
"2961",2008,"Argentina",63.129
"2962",2008,"Bolivia",63.129
"2963",2008,"Brazil",63.129
"2964",2008,"India",63.129
"2965",2008,"Indonesia",63.129
"2966",2008,"Mexico",63.129
"2967",2008,"Philippines",63.129
"2968",2008,"Singapore",63.129
"2969",2008,"Thailand",63.129
"2970",2008,"Venezuela",63.129
"2971",2008,"Argentina",63.129
"2972",2008,"Bolivia",63.129
"2973",2008,"Brazil",63.129
"2974",2008,"India",63.129
"2975",2008,"Indonesia",63.129
"2976",2008,"Mexico",63.129
"2977",2008,"Philippines",63.129
"2978",2008,"Singapore",63.129
"2979",2008,"Thailand",63.129
"2980",2008,"Venezuela",63.129
"2981",2008,"Argentina",63.129
"2982",2008,"Bolivia",63.129
"2983",2008,"Brazil",63.129
"2984",2008,"India",63.129
"2985",2008,"Indonesia",63.129
"2986",2008,"Mexico",63.129
"2987",2008,"Philippines",63.129
"2988",2008,"Singapore",63.129
"2989",2008,"Thailand",63.129
"2990",2008,"Venezuela",63.129
"2991",2008,"Argentina",63.129
"2992",2008,"Bolivia",63.129
"2993",2008,"Brazil",63.129
"2994",2008,"India",63.129
"2995",2008,"Indonesia",63.129
"2996",2008,"Mexico",63.129
"2997",2008,"Philippines",63.129
"2998",2008,"Singapore",63.129
"2999",2008,"Thailand",63.129
"3000",2008,"Venezuela",63.129
"3001",2008,"Argentina",63.129
"3002",2008,"Bolivia",63.129
"3003",2008,"Brazil",63.129
"3004",2008,"India",63.129
"3005",2008,"Indonesia",63.129
"3006",2008,"Mexico",63.129
"3007",2008,"Philippines",63.129
"3008",2008,"Singapore",63.129
"3009",2008,"Thailand",63.129
"3010",2008,"Venezuela",63.129
"3011",2008,"Argentina",63.129
"3012",2008,"Bolivia",63.129
"3013",2008,"Brazil",63.129
"3014",2008,"India",63.129
"3015",2008,"Indonesia",63.129
"3016",2008,"Mexico",63.129
"3017",2008,"Philippines",63.129
"3018",2008,"Singapore",63.129
"3019",2008,"Thailand",63.129
"3020",2008,"Venezuela",63.129
"3021",2008,"Argentina",63.129
"3022",2008,"Bolivia",63.129
"3023",2008,"Brazil",63.129
"3024",2008,"India",63.129
"3025",2008,"Indonesia",63.129
"3026",2008,"Mexico",63.129
"3027",2008,"Philippines",63.129
"3028",2008,"Singapore",63.129
"3029",2008,"Thailand",63.129
"3030",2008,"Venezuela",63.129
"3031",2008,"Argentina",63.129
"3032",2008,"Bolivia",63.129
"3033",2008,"Brazil",63.129
"3034",2008,"India",63.129
"3035",2008,"Indonesia",63.129
"3036",2008,"Mexico",63.129
"3037",2008,"Philippines",63.129
"3038",2008,"Singapore",63.129
"3039",2008,"Thailand",63.129
"3040",2008,"Venezuela",63.129
"3041",2008,"Argentina",63.129
"3042",2008,"Bolivia",63.129
"3043",2008,"Brazil",63.129
"3044",2008,"India",63.129
"3045",2008,"Indonesia",63.129
"3046",2008,"Mexico",63.129
"3047",2008,"Philippines",63.129
"3048",2008,"Singapore",63.129
"3049",2008,"Thailand",63.129
"3050",2008,"Venezuela",63.129
"3051",2008,"Argentina",63.129
"3052",2008,"Bolivia",63.129
"3053",2008,"Brazil",63.129
"3054",2008,"India",63.129
"3055",2008,"Indonesia",63.129
"3056",2008,"Mexico",63.129
"3057",2008,"Philippines",63.129
"3058",2008,"Singapore",63.129
"3059",2008,"Thailand",63.129
"3060",2008,"Venezuela",63.129
"3061",2008,"Argentina",63.129
"3062",2008,"Bolivia",63.129
"3063",2008,"Brazil",63.129
"3064",2008,"India",63.129
"3065",2008,"Indonesia",63.129
"3066",2008,"Mexico",63.129
"3067",2008,"Philippines",63.129
"3068",2008,"Singapore",63.129
"3069",2008,"Thailand",63.129
"3070",2008,"Venezuela",63.129
"3071",2008,"Argentina",63.129
"3072",2008,"Bolivia",63.129
"3073",2008,"Brazil",63.129
"3074",2008,"India",63.129
"3075",2008,"Indonesia",63.129
"3076",2008,"Mexico",63.129
"3077",2008,"Philippines",63.129
"3078",2008,"Singapore",63.129
"3079",2008,"Thailand",63.129
"3080",2008,"Venezuela",63.129
"3081",2008,"Argentina",63.129
"3082",2008,"Bolivia",63.129
"3083",2008,"Brazil",63.129
"3084",2008,"India",63.129
"3085",2008,"Indonesia",63.129
"3086",2008,"Mexico",63.129
"3087",2008,"Philippines",63.129
"3088",2008,"Singapore",63.129
"3089",2008,"Thailand",63.129
"3090",2008,"Venezuela",63.129
"3091",2008,"Argentina",63.129
"3092",2008,"Bolivia",63.129
"3093",2008,"Brazil",63.129
"3094",2008,"India",63.129
"3095",2008,"Indonesia",63.129
"3096",2008,"Mexico",63.129
"3097",2008,"Philippines",63.129
"3098",2008,"Singapore",63.129
"3099",2008,"Thailand",63.129
"3100",2008,"Venezuela",63.129
"3101",2008,"Argentina",63.129
"3102",2008,"Bolivia",63.129
"3103",2008,"Brazil",63.129
"3104",2008,"India",63.129
"3105",2008,"Indonesia",63.129
"3106",2008,"Mexico",63.129
"3107",2008,"Philippines",63.129
"3108",2008,"Singapore",63.129
"3109",2008,"Thailand",63.129
"3110",2008,"Venezuela",63.129
"3111",2008,"Argentina",63.129
"3112",2008,"Bolivia",63.129
"3113",2008,"Brazil",63.129
"3114",2008,"India",63.129
"3115",2008,"Indonesia",63.129
"3116",2008,"Mexico",63.129
"3117",2008,"Philippines",63.129
"3118",2008,"Singapore",63.129
"3119",2008,"Thailand",63.129
"3120",2008,"Venezuela",63.129
"3121",2008,"Argentina",63.129
"3122",2008,"Bolivia",63.129
"3123",2008,"Brazil",63.129
"3124",2008,"India",63.129
"3125",2008,"Indonesia",63.129
"3126",2008,"Mexico",63.129
"3127",2008,"Philippines",63.129
"3128",2008,"Singapore",63.129
"3129",2008,"Thailand",63.129
"3130",2008,"Venezuela",63.129
"3131",2008,"Argentina",63.129
"3132",2008,"Bolivia",63.129
"3133",2008,"Brazil",63.129
"3134",2008,"India",63.129
"3135",2008,"Indonesia",63.129
"3136",2008,"Mexico",63.129
"3137",2008,"Philippines",63.129
"3138",2008,"Singapore",63.129
"3139",2008,"Thailand",63.129
"3140",2008,"Venezuela",63.129
"3141",2009,"Argentina",98.016
"3142",2009,"Bolivia",98.016
"3143",2009,"Brazil",98.016
"3144",2009,"India",98.016
"3145",2009,"Indonesia",98.016
"3146",2009,"Mexico",98.016
"3147",2009,"Philippines",98.016
"3148",2009,"Singapore",98.016
"3149",2009,"Thailand",98.016
"3150",2009,"Venezuela",98.016
"3151",2009,"Argentina",98.016
"3152",2009,"Bolivia",98.016
"3153",2009,"Brazil",98.016
"3154",2009,"India",98.016
"3155",2009,"Indonesia",98.016
"3156",2009,"Mexico",98.016
"3157",2009,"Philippines",98.016
"3158",2009,"Singapore",98.016
"3159",2009,"Thailand",98.016
"3160",2009,"Venezuela",98.016
"3161",2009,"Argentina",98.016
"3162",2009,"Bolivia",98.016
"3163",2009,"Brazil",98.016
"3164",2009,"India",98.016
"3165",2009,"Indonesia",98.016
"3166",2009,"Mexico",98.016
"3167",2009,"Philippines",98.016
"3168",2009,"Singapore",98.016
"3169",2009,"Thailand",98.016
"3170",2009,"Venezuela",98.016
"3171",2009,"Argentina",98.016
"3172",2009,"Bolivia",98.016
"3173",2009,"Brazil",98.016
"3174",2009,"India",98.016
"3175",2009,"Indonesia",98.016
"3176",2009,"Mexico",98.016
"3177",2009,"Philippines",98.016
"3178",2009,"Singapore",98.016
